0,25;-1,384128265026082
0,5;-0,6927501860119046
0,75;-0,2874348958333333
1,0;0,0
1,25;0,22298177083333334
1,5;0,40531529017857143
1,75;0,559983223300617
2,0;0,6936464315588232
2,25;0,8103599449048028
2,5;0,9155510114742856
2,75;1,0107006809592975
3,0;1,0975624902092753
3,25;1,177466987142882
3,5;1,250804935841987
3,75;1,3196877097633948
4,0;1,384128265026082
4,25;1,4446652334233887
4,5;1,5017448131528586
4,75;1,5557407888877581
5,0;1,6069694063693771
5,25;1,6549702090008511
5,5;1,701462586139101
5,75;1,7458894578089696
6,0;1,7884265424814874
6,25;1,828439742970883
6,5;1,8676739684465749
6,75;1,9054268612744347
7,0;1,9418062160692502
7,25;1,9760972910189307
7,5;2,01004286718158
7,75;2,042873411655953
8,0;2,0746598857994347
8,25;2,1046534027300585
8,5;2,134572313059204
8,75;2,163621124556529
9,0;2,191011724125098
9,25;2,2184981190385833
9,5;2,2452478043384656
9,75;2,2704470203728384
10,0;2,295870279707589
10,25;2,3206614052402883
10,5;2,3439909192855577
10,75;2,3676418608391807
11,0;2,390744215784041
11,25;2,4124601323284884
11,5;2,4345718529770592
11,75;2,4562028219239593
12,0;2,476512287061279
12,25;2,497274521020471
12,5;2,5167217281281893
12,75;2,5366847415411837
13,0;2,556254012763574
13,25;2,574563082365928
13,5;2,5934222437586483
13,75;2,6110246152549776
14,0;2,6292252491826
14,25;2,647097072176363
14,5;2,6637601795838917
14,75;2,68104058998219
15,0;2,6971142079904844
15,25;2,7138425250601212
15,5;2,7302918382056953
15,75;2,7455775492709638
16,0;2,7615265834689167
16,25;2,7763132593655917
16,5;2,7917926684359555
16,75;2,8061110390703483
17,0;2,8211487086996856
17,25;2,8359594200895524
17,5;2,8496481658111024
17,75;2,864054454656157
18,0;2,8773399316572026
18,25;2,89136411077455
18,5;2,9042688326804633
18,75;2,917931391923481
19,0;2,9304760667312943
19,25;2,9437958667428727
19,5;2,9569360458256195
19,75;2,9689940240002755
20,0;2,981817107670758
