-20,0;-1,095367469059036
-19,75;-1,276158356667481
-19,5;-1,651392426823054
-19,25;-2,565236173987911
-19,0;-6,672157061342903
-18,75;10,06703337565637
-18,5;2,920063660622421
-18,25;1,7722088893276093
-18,0;1,3314909140046736
-17,75;1,12230330099583
-17,5;1,0249758645887186
-17,25;1,0004567577389352
-17,0;1,0401689964638718
-16,75;1,158173645696198
-16,5;1,4048493436983869
-16,25;1,938385353034445
-16,0;3,4733462420601358
-15,75;23,810334598444904
-15,5;-4,843199371739245
-15,25;-2,261807997053908
-15,0;-1,5378193473168735
-14,75;-1,2224673847850698
-14,5;-1,0696397264870945
-14,25;-1,0063919154342407
-14,0;-1,0094803777872603
-13,75;-1,0799485525183894
-13,5;-1,2441169550742082
-13,25;-1,5832532383575273
-13,0;-2,380002604979895
-12,75;-5,476477171557163
-12,5;15,092744658453103
-12,25;3,214462680618802
-12,0;1,8637126799382715
-11,75;1,3722647038512874
-11,5;1,142238684104646
-11,25;1,0332545403442965
-11,0;1,0000589583063997
-10,75;1,0309487657351635
-10,5;1,1367642793063903
-10,25;1,36102845899979
-10,0;1,8381189546553234
-9,75;3,1296622928698814
-9,5;13,31185308181822
-9,25;-5,750481577135361
-9,0;-2,4264724313052533
-8,75;-1,6007570685441335
-8,5;-1,2523760490575877
-8,25;-1,0838896194506755
-8,0;-1,0107466261009717
-7,75;-1,0054288632064585
-7,5;-1,0661161803714065
-7,25;-1,2149504085141591
-7,0;-1,522101380075205
-6,75;-2,221999877256074
-6,5;-4,648568401890393
-6,25;30,13497543234129
-6,0;3,5792685373989195
-5,75;1,9674651952724491
-5,5;1,417222586688015
-5,25;1,1641997294787119
-5,0;1,042825544358959
-4,75;1,0007639198221556
-4,5;1,0230075225390631
-4,25;1,1173402766476896
-4,0;1,3212681825494699
-3,75;1,7495461646726402
-3,5;2,8507242973895397
-3,25;9,245557596195242
-3,0;-7,085634209553456
-2,75;-2,62010642416897
-2,5;-1,6709864161104322
-2,25;-1,2852359349073068
-2,0;-1,099751731531506
-1,75;-1,0162627149135233
-1,5;-1,0025091574851432
-1,25;-1,0537803367296836
-1,0;-1,1883989625088422
-0,75;-1,4670531675338632
-0,5;-2,0858229223248235
-0,25;-4,0419723035426465
0,0;Infinity
0,25;4,0419723035426465
0,5;2,0858229223248235
0,75;1,4670531675338632
1,0;1,1883989625088422
1,25;1,0537803367296836
1,5;1,0025091574851432
1,75;1,0162627149135233
2,0;1,099751731531506
2,25;1,2852359349073068
2,5;1,6709864161104322
2,75;2,62010642416897
3,0;7,085634209553456
3,25;-9,242570446643432
3,5;-2,850762214740707
3,75;-1,7495749104730813
4,0;-1,3213499183164112
4,25;-1,1173403124207948
4,5;-1,0229856306772753
4,75;-1,000703112770716
5,0;-1,0428108765942448
5,25;-1,1642366052002033
5,5;-1,417375372926941
5,75;-1,9675788729364996
6,0;-3,5788334896692335
6,25;-30,122968616758858
6,5;4,648568401890393
6,75;2,221999877256074
7,0;1,522101380075205
7,25;1,2149504085141591
7,5;1,0661161803714065
7,75;1,0054288632064585
8,0;1,0107466261009717
8,25;1,0838896194506755
8,5;1,2523760490575877
8,75;1,6007570685441335
9,0;2,4264724313052533
9,25;5,750481577135361
9,5;-13,30652505084409
9,75;-3,1297016935046305
10,0;-1,8381500553167898
10,25;-1,361103576913654
10,5;-1,136763412845059
10,75;-1,0309295181460607
11,0;-1,000006139873059
11,25;-1,0332431873962153
11,5;-1,1422695703229084
11,75;-1,3723899333545526
12,0;-1,8637980335882323
12,25;-3,2141557937563485
12,5;-15,074482639350258
12,75;5,476477171557163
13,0;2,380002604979895
13,25;1,5832532383575273
13,5;1,2441169550742082
13,75;1,0799485525183894
14,0;1,0094803777872603
14,25;1,0063919154342407
14,5;1,0696397264870945
14,75;1,2224673847850698
15,0;1,5378193473168735
15,25;2,261807997053908
15,5;4,843199371739245
15,75;-23,795727032813012
16,0;-3,4733878264491067
16,25;-1,9384181486122127
16,5;-1,4049186077187932
16,75;-1,1581721227247368
17,0;-1,0401520459540892
17,25;-1,00041080471586
17,5;-1,0249671452317308
17,75;-1,1223292287046764
18,0;-1,3315939180707277
18,25;-1,772273255006986
18,5;-2,9198423074701236
18,75;-10,05989472066005
19,0;6,672157061342903
19,25;2,565236173987911
19,5;1,651392426823054
19,75;1,276158356667481
20,0;1,095367469059036
